ICD9,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
414,0,0.040156007,0.010862949,0.036318265,0.016325688,0.30070889,0,0.0277812,0.16285181,0.033551596,0.064986333,0.153441384,0,0,0,0,0.051076379,0.02428426,0.014904958,0.024568066
424,0.029080838,0,0,0.030968228,0.029134609,0.070039116,0,0.062878855,0.114855215,0.018528892,0.038450379,0.109456129,0,0.029770738,0.228380203,0,0.013638518,0.081920445,0.100891419,0.015161541
414,0.022975972,0.03683744,0,0.044628531,0.015576738,0.343977451,0,0.035847235,0.074284188,0,0.021215713,0.075330637,0.072753817,0,0,0,0.024446959,0.13606213,0.051763885,0.011690494
414,0,0.054540109,0.087573417,0.088188708,0.024474556,0.154733762,0.011404548,0.077285632,0.04005444,0.014150181,0.028728552,0.119028941,0.014923468,0.010922197,0,0,0.098616846,0.036405601,0.020668305,0.099005766
410,0,0.011518232,0.330279469,0.033939652,0.017141886,0.042983528,0,0.031198703,0.029039381,0,0.018148903,0.113696679,0.032501712,0,0,0,0.229796067,0.021540318,0.022451961,0.033062954
38,0,0,0,0.122690059,0.129444078,0.038595825,0,0.118602805,0.027011927,0.02817676,0.033499617,0.047962155,0.04720889,0,0,0,0.142973855,0.075055562,0.011882274,0.136345029
38,0,0.018455554,0,0.137615681,0.038708001,0.079233393,0.037567034,0.1203954,0.070671722,0.051030468,0.033694845,0.271887153,0.016998319,0,0,0,0.024321174,0.041980322,0.041752398,0
410,0,0,0.075515471,0.043751515,0.028378688,0.058596902,0,0.11277812,0.019093566,0,0.015302488,0.063697256,0.096995413,0,0,0,0.361379564,0.039513413,0.013090088,0.035187889
414,0,0,0.068738751,0.024760764,0.010565151,0.048665039,0,0.045634083,0.036797788,0,0.041768536,0.063590311,0.521678209,0,0,0,0.018685715,0.038032994,0,0.040123459
414,0,0.034512859,0,0.115416192,0.013265006,0.110347457,0,0.041564509,0.075291708,0,0.014916147,0.103313752,0.044939846,0.020485332,0,0,0.101482503,0.066416644,0.010972762,0.215183064
38,0,0.014474628,0,0.226220503,0.162719041,0.053205807,0,0.09531907,0.085916452,0.038755286,0.061563667,0.144020393,0,0,0.011045697,0,0.017454896,0.041094229,0.022306101,0
414,0,0.010137173,0,0.042833094,0.029447267,0.085218892,0.03735549,0.067974925,0.069004171,0,0.059034001,0.158350214,0.011929183,0,0,0.227421105,0.016590869,0.104546569,0.052622739,0
410,0,0,0.156798959,0.035285,0.0326996,0.040477876,0.010276919,0.041379981,0.014752763,0,0.018135779,0.032338958,0.031536963,0,0,0,0.313895643,0.182712972,0.015846003,0.055419795
38,0,0,0,0.208576962,0.092509337,0.068473004,0.028642822,0.053639196,0.060394987,0.01553859,0,0.310689896,0,0,0,0,0.018438688,0.016601911,0.021763043,0.069881566
410,0,0,0.041143406,0.080755323,0.032410182,0.055623483,0.042506263,0.010743429,0.054792646,0,0.07665021,0.201383948,0.016315063,0,0,0,0.018400906,0.02921902,0.318793893,0
414,0,0.012312883,0.082985684,0.034368355,0.039151616,0.273826629,0,0.027214466,0.045279212,0,0.141108826,0.065623604,0.140907958,0,0,0,0.020998456,0.025668284,0.012816679,0.040254451
414,0,0,0,0.089506708,0.022155799,0.063908614,0,0.017595191,0.056028038,0.118508413,0.110390067,0.11374744,0.028000144,0.034897581,0,0.046582587,0.138517201,0.036867008,0.088696361,0
38,0,0,0.021113079,0.293724239,0.086616181,0.091189899,0.033084903,0.074431293,0.030562632,0.016819697,0.010514629,0.095436849,0,0,0,0,0.100612998,0.036478516,0.025744887,0.061960462
410,0,0.024624152,0,0.083637394,0.010035745,0.032163505,0.02633987,0.086569592,0.035407972,0,0.011206441,0.209171161,0.03937969,0,0,0,0.04621746,0.208081901,0.149246529,0.017178493
414,0,0.015122697,0.013032256,0.154504091,0.019585891,0.173474118,0,0.074850567,0.048570424,0.01117004,0.022990175,0.084236018,0.043419968,0,0,0,0.21015504,0.031849518,0.044998012,0.018689355
414,0,0.058942605,0.013436767,0.101762474,0.01904285,0.132588208,0,0.066724248,0.134337813,0.038588125,0.034398004,0.19882594,0.011845234,0.03622796,0,0,0.064616524,0.028382389,0.016679555,0.019326415
38,0,0,0,0.097380988,0.098033607,0.014288354,0.068393663,0.059869654,0.28397283,0.046532895,0.027282035,0.069275379,0,0,0.125125334,0.025057474,0.01672834,0.015671343,0.017593129,0.013228225
410,0,0.066903211,0.021869369,0.026288521,0.025935438,0.024418112,0,0.191332027,0.018854911,0.02074161,0.126438648,0.361944526,0.036074318,0,0,0,0.028360222,0.015234144,0,0
414,0,0,0.068491966,0.10124556,0.058595132,0.055665247,0,0.283856928,0.013945004,0,0,0.118231818,0.108230889,0,0,0,0.04683733,0.077350125,0,0.025893863
424,0.025689907,0.06529396,0.010205782,0.065402977,0.013717919,0.153236687,0,0.077128403,0.024891857,0.027797978,0.041223135,0.132350907,0,0,0,0,0.051354159,0.117021464,0.130280674,0.037751824
38,0,0,0,0.075296558,0.120299257,0.023278153,0.02442598,0.144518346,0.083063938,0.030278537,0.047009677,0.178930148,0,0,0.025104415,0.171852395,0,0.027189516,0,0.02207236
410,0,0.040204927,0.042182121,0.053900987,0.020487672,0.141623795,0,0.081668146,0.030449711,0.010506397,0.079158179,0.106164008,0.011013747,0,0,0,0.223497257,0.064502805,0.041607384,0.022304626
38,0,0.025733111,0,0.209405228,0.049459975,0.066077389,0.103624366,0.048471786,0.07096684,0,0,0.236443266,0,0,0,0.018743677,0,0.018674798,0.062339816,0.056990325
410,0,0,0.042998489,0.048778474,0.010332405,0.020449154,0,0.150228962,0.020959979,0,0.044792462,0.116852671,0,0,0,0,0.386988252,0.092829034,0,0.024689754
410,0.013895951,0.027814297,0.02396947,0.076280311,0.036023188,0.091154873,0.016785931,0.061300166,0.151993483,0.020544404,0.042284489,0.177669078,0.021965299,0.016075976,0,0,0.090828881,0.05358405,0.028952351,0.034374241
414,0.018505994,0,0.030775381,0.063880898,0.019242866,0.056836247,0,0.043861445,0.220744923,0,0.03562263,0.150348365,0,0.03574929,0.05075188,0,0,0.058632962,0.179264113,0.012833399
410,0,0,0.147623897,0.015667193,0.016278667,0.107518367,0,0.01252234,0.010311221,0,0.035307374,0.068070337,0.392467856,0,0,0,0.126208752,0.03667533,0,0
424,0,0.043778755,0.097832374,0.042938679,0.019586753,0.086647443,0,0.033330511,0.031888146,0.046370279,0.022991188,0.201731369,0.103378594,0,0,0,0.032784201,0.129832551,0.022423344,0.051173337
38,0,0.016039247,0.013822109,0.109401084,0.227117538,0.072028771,0,0.038120613,0.186618268,0.011847029,0.025274759,0.127590254,0.012666394,0,0,0,0.026477745,0.061151925,0.016695511,0.01982207
38,0,0.014279655,0,0.112375811,0.086354636,0.070239544,0.010254351,0.126091048,0.073565014,0.050017104,0.058215354,0.295699537,0,0,0,0.015888631,0,0.01294787,0.025266096,0.014582276
38,0,0.011433532,0.020203279,0.165779233,0.07658492,0.107496008,0.063150808,0.100017615,0.101746,0.030802941,0,0.162303492,0,0,0,0,0,0.056558382,0.012656735,0.062825181
38,0,0,0,0.184998676,0.104823239,0.029186692,0,0.027044455,0.034437198,0,0.01527813,0.373546243,0,0.024921952,0,0,0.01426889,0.077934489,0.030878836,0.032350201
410,0,0.012605124,0.010953375,0.083440103,0.016325302,0.036817569,0.031378623,0.092815928,0.025826015,0,0.0626899,0.081294559,0,0,0,0,0.348953992,0.030757757,0.013545215,0.113144293
38,0,0,0,0.222794354,0.052139159,0.056854159,0.022758728,0.037272982,0.108524285,0,0.055254612,0.276224762,0,0,0.013333259,0,0.010569144,0.098515071,0,0
38,0,0.045818586,0,0.247442186,0.116181292,0.016290853,0.025514606,0.065621026,0.161862731,0.030633206,0.018559193,0.160042584,0.027260913,0.013562868,0,0,0,0.02103867,0,0.029958164
410,0,0.019563399,0.014710703,0.08679539,0.026094995,0.141668454,0.010301975,0.097578242,0.037482765,0.01284231,0.028705264,0.207334056,0.013480691,0,0,0,0.060534924,0.060037162,0.069808178,0.085484341
414,0,0.018605623,0.235197172,0.079586439,0.012338187,0.048102677,0,0.074352421,0.050695471,0,0.030002275,0.069805421,0.098871373,0,0,0.051034842,0.040687453,0.065584473,0.057860117,0.043483011
424,0.030868689,0.051483944,0,0.150937542,0.027047446,0.135300457,0.012718095,0.053036962,0.051650938,0.02225564,0.041250832,0.235264406,0,0,0.028986089,0,0.041954853,0.052844711,0,0.046874996
414,0,0.029447753,0,0.122398965,0.012959488,0.143636405,0,0.046421476,0.088193804,0,0.031654261,0.12033993,0,0.014999795,0.03544214,0.086262926,0.010625076,0.209035799,0.017906619,0
38,0,0,0.015918124,0.024967549,0.271042973,0.075394273,0,0.198787004,0.024257446,0,0.043451022,0.137864545,0,0.029460818,0,0,0.041249376,0.010981355,0,0.09090364
38,0,0.105262555,0.018918587,0.26557821,0,0.038349785,0.099350028,0.033380337,0.037224144,0.012793272,0.024031471,0.134049848,0,0.025009535,0,0,0.022474425,0.035407636,0.011026138,0.124942258
414,0.031723384,0.035792146,0.11601793,0.035373878,0.018187571,0.103440851,0,0.054711193,0.079878561,0,0.023997653,0.093303345,0,0.013037331,0,0,0.035531186,0.048625086,0.251930296,0.044585414
414,0,0.074730769,0.011155527,0.035412729,0.016723575,0.306264549,0,0.077149875,0.026808292,0.035868399,0.019630352,0.225348487,0.010197274,0,0.052624818,0,0.017812612,0.028257733,0.021348249,0.016140973
414,0,0,0.032670967,0.053324465,0,0.122909054,0.015162005,0.066417329,0.065274447,0,0.043129135,0.167994484,0.017572455,0,0,0.013496737,0.177525505,0.144603878,0.018538337,0.03374565
410,0,0.04581365,0,0.059688266,0.011353184,0.033582058,0,0.030087249,0.061950799,0.022193551,0.120326035,0.2395899,0,0.019772075,0,0,0.1192801,0.138724193,0.033630241,0.03737554
414,0,0.110553637,0,0.055295013,0.015770121,0.309267104,0.028657267,0.02913739,0.033538293,0.010442636,0.018969165,0.097668864,0.030964183,0,0,0,0.029050604,0.132361457,0.012122317,0.057817604
414,0,0.017798232,0.017778507,0.044169914,0.020159418,0.313888609,0,0.034305006,0.161061794,0.011720577,0.051127791,0.163159609,0.013002836,0,0,0,0.021472195,0.059342112,0.017462695,0.019236628
414,0.032542612,0.024656011,0.088560618,0.051400032,0.050882813,0.288965732,0,0.020398363,0.017615173,0,0.013836869,0.06422054,0.095829628,0.021046888,0,0,0.106701851,0.063133918,0,0.034501031
414,0.064603291,0.015122241,0.048728168,0.048425026,0.0195853,0.264931858,0,0.033328038,0.03098321,0.011169703,0.023453634,0.166614383,0.147364125,0,0,0,0.029711347,0.035535265,0.016003644,0.018688791
410,0,0.014277229,0,0.05320419,0,0.094186999,0.022691822,0.043180518,0.084579699,0.011102268,0.03202115,0.10500364,0,0.068864718,0.036787931,0.152604654,0,0.086344741,0.166012034,0.010241732
410,0,0,0,0.031413868,0.013055162,0.052664984,0.024355149,0.096076727,0.247638166,0.017183559,0.064527333,0.103258371,0.012344631,0.013973927,0.202595428,0,0,0.066645525,0.02061465,0.020346848
410,0,0.038049981,0,0.043454312,0,0.096755952,0,0.065072969,0.011635993,0,0.030352607,0.11424841,0,0,0,0,0.024897421,0.106444277,0.428106248,0
38,0,0,0.01269497,0.136013478,0.2006336,0.044709682,0,0.05441672,0.097714268,0.109271668,0.012427067,0.191165581,0,0,0,0,0.010008709,0.030664805,0.047736403,0.035318844
38,0,0.02329696,0.014043265,0.102120519,0.134662941,0.049887612,0,0.074856959,0.010825346,0.020603476,0.058917359,0.148607805,0.012544175,0.030900275,0,0,0.215402097,0.035741169,0,0.053193122
38,0,0.012525213,0,0.124676399,0.117180377,0.053860307,0.01098643,0.125358999,0.082338907,0.120499253,0.015566553,0.122542053,0.049040992,0.065707125,0,0,0.028578062,0.015916789,0.015306029,0.026045471
38,0,0,0,0.097239576,0.161429584,0.088935807,0,0.110866427,0.12535958,0.040313736,0.046614386,0.174740523,0,0,0,0,0.06424848,0.014407595,0.019235423,0.022868058
410,0,0,0,0.109171905,0.037422772,0.116087042,0,0.208462819,0.039053109,0.057426538,0.06117855,0.099950336,0.023188423,0,0,0,0.079171844,0.099376433,0.024559846,0.011871786
424,0.029593825,0.192354098,0,0.086305358,0,0.134233117,0,0.019354761,0.15316017,0,0.010035085,0.189823434,0.016570486,0,0,0,0.021268968,0.087044671,0.022230368,0
424,0.135725453,0.107983708,0,0.145091221,0.013593497,0.12339925,0,0.030532783,0.022943454,0.051273558,0.101191297,0.100864969,0,0,0,0,0.016115658,0.040717773,0.011125618,0.0624713
410,0,0.013076134,0.020524569,0.082425326,0.016539145,0.123824298,0,0.043279648,0.040729217,0,0.117422573,0.262861103,0,0,0,0,0.100377202,0.033557218,0.08274059,0.015578166
38,0,0,0,0.043389671,0.182320535,0.040610116,0,0.178633109,0.01953469,0.128635883,0.099832423,0.141766295,0,0,0,0,0.030040178,0.071240462,0,0.011156199
38,0,0,0,0.20814006,0.091683663,0.095299006,0.090216264,0.040961273,0.017637689,0,0.055102225,0.283515304,0,0,0,0,0,0.041972905,0.028246764,0
38,0.023738081,0.013181041,0.021490771,0.056104075,0.158902243,0.045323916,0.095043205,0.218532369,0.024553806,0.033928957,0.048183784,0.066458933,0.010696712,0.038341381,0,0,0.024877328,0.017204741,0,0.088314489
38,0,0,0,0.209437296,0.15710786,0.053686574,0.081973456,0.235616937,0.017319834,0,0.012201394,0.081536084,0,0,0,0,0.01301171,0.015952881,0,0.071737148
414,0,0,0.076903656,0.054577604,0.010132447,0.08956334,0.01403454,0.016622206,0.164547771,0.037409872,0.0225589,0.148038998,0.015477203,0.024491824,0.012199345,0,0,0.01607432,0.266022265,0.012208945
38,0,0,0.045888446,0.254770637,0.062576681,0.01301189,0.109021962,0.052800734,0.021849593,0,0.019657368,0.097968772,0,0.017624985,0,0,0,0.030800553,0.027301727,0.231478274
414,0,0.331091583,0.04494774,0.03101874,0.013790221,0.078696057,0,0.024124829,0.084399566,0,0.016100902,0.09803167,0.023155723,0,0,0,0.016426381,0.172204778,0.01133795,0.023051716
414,0,0.063608065,0,0.059447102,0.018147355,0.148099214,0,0.017739952,0.196716383,0.064335637,0.01201976,0.184436932,0.023297789,0.11521066,0,0,0.011384988,0.03126359,0,0.023183461
38,0,0,0,0.071423031,0.184412092,0.02800207,0.043495145,0.03029944,0.334399551,0.031733904,0,0.089084961,0,0,0.078863911,0,0,0.012423657,0.015308105,0.043713264
424,0.018809102,0.023028802,0,0.037733514,0.026981568,0.101275586,0,0.026941452,0.0469056,0,0.054772198,0.140516356,0.027137855,0.022652261,0,0,0.141037643,0.289436847,0,0.01204697
38,0,0,0,0.163912565,0.287323326,0.054501273,0,0.067368664,0.103820503,0.022305382,0.012585227,0.154346973,0,0,0,0,0.011758389,0.017438274,0.017499102,0.04752912
414,0,0.033676684,0.021726292,0.04757392,0.01528079,0.192173287,0.072156295,0.062207334,0.044645727,0,0.049976107,0.298123211,0,0,0,0,0.031747263,0.086777382,0,0
38,0,0,0,0.188661605,0.086730659,0.057635982,0.015790867,0.110540554,0.071614996,0.039572168,0.03234338,0.230038896,0.010946575,0.043296508,0,0,0,0.041172154,0.038961023,0.016133253
410,0.031509042,0.072594501,0,0.088931687,0.05931839,0.024957405,0,0.050167799,0.049486671,0.013757209,0.071215861,0.200779498,0,0,0,0,0,0.041072331,0.256060958,0.014568391
414,0,0.085310906,0,0.055357281,0.015133152,0.239603102,0,0.026547844,0.080088556,0,0.083765201,0.146115944,0,0,0,0,0.016870178,0.170023486,0.012163753,0.015798777
410,0,0.064962916,0,0.044264883,0.017099923,0.125437602,0,0.123227663,0.088554613,0.029566944,0.113893248,0.103298143,0.032178733,0,0,0,0.11303623,0.083889075,0.012107468,0.013923442
424,0.085891679,0.019558528,0.016281871,0.058835547,0.025123762,0.238894001,0.011617523,0.152280018,0.038965799,0.013955309,0.031476855,0.153208554,0.014920488,0.010920016,0,0,0.02701088,0.036398329,0.03145935,0.023349578
414,0,0.017176341,0.013819835,0.047614016,0.020769527,0.144927561,0,0.035343219,0.032902099,0.01184508,0.082001932,0.103165373,0.072110973,0,0,0,0.20825465,0.108317032,0.017764252,0.048569076
414,0,0.013573577,0.011697273,0.068846419,0.017757429,0.425449491,0,0.03018681,0.071053356,0.011758175,0.052753136,0.082945153,0.037211455,0,0,0,0.055805653,0.059789181,0.014480476,0.016796311
410,0,0.010843449,0.03155306,0.034788046,0.058480997,0.065935738,0,0.081445865,0.238954008,0.015928809,0.160166264,0.083065644,0.017790802,0,0,0,0,0.075233333,0.06290333,0.041636508
424,0.077950165,0.050274793,0,0.046436235,0.01182815,0.360231191,0,0.047428932,0.03593209,0,0.013901307,0.139437795,0.058869541,0.022479435,0,0,0.019765509,0.051467348,0.026724476,0.011310549
414,0,0.06313207,0.100899614,0.042688739,0.020159652,0.217859462,0,0.06365972,0.031891815,0.011497263,0.078089282,0.107465975,0.045928665,0,0.063439347,0,0.021472447,0.029987236,0.048101738,0.024162382
414,0,0.10244631,0.067624047,0.083543114,0.020457713,0.167342722,0,0.036651164,0.034249116,0.010398665,0.101654187,0.143068388,0.124185875,0,0,0,0.017812073,0.024875361,0.014435464,0.022816394
414,0,0.013572744,0.230508268,0.049342882,0.018079195,0.066460714,0,0.030080624,0.027808523,0.010025202,0.111713342,0.068033829,0.010725494,0,0,0,0.042285658,0.188207775,0.014699368,0.088561729
414,0.02709589,0.052032977,0.078155421,0.068930857,0.016319191,0.10993702,0,0.05014113,0.093296818,0,0.093121506,0.079759367,0.010622029,0,0,0,0.016075186,0.021706181,0.215652466,0.036410909
424,0.035651244,0.162057102,0,0.049785063,0.029169966,0.112460107,0.018122714,0.069288716,0.229473576,0.034231585,0.030828733,0.093485512,0.020110909,0,0,0,0.02783858,0.037511077,0.024008095,0
38,0,0.036116209,0,0.089683615,0.127561256,0.068128631,0.071575969,0.028488748,0.025613895,0.181179762,0.011505856,0.174491331,0,0,0,0,0.014561003,0.061441042,0,0.076171689
410,0,0,0.178701848,0.121154062,0.01484393,0.051177338,0,0.1341957,0.02638578,0,0.018840915,0.062564537,0.032911599,0,0,0,0.265561491,0.036773004,0.032722723,0
410,0,0.018244006,0.015722098,0.061063673,0.023628397,0.122480728,0.011010259,0.040208116,0.037637275,0.047852952,0.027750777,0.091938235,0.083684586,0.044950686,0,0,0.227254763,0.085729636,0.019590404,0.022546817
410,0,0,0,0.162336797,0.051624227,0.084961466,0.051859781,0.025604187,0.036349032,0,0.121840492,0.134483576,0.053604092,0,0,0,0.15779978,0.057952143,0,0.025286984
38,0,0,0,0.305661559,0.056387641,0.01927622,0.098015696,0.079056956,0.130313024,0.030186884,0.050670892,0.057898395,0,0,0.103761315,0,0.019779209,0,0,0.025686853
410,0,0,0.01191625,0.065991595,0.011807631,0.056468092,0,0.072546519,0.011490489,0.020340575,0.039361056,0.150174364,0,0,0,0,0.094280258,0.079516277,0.355381876,0
424,0.055190314,0.011287503,0.032181885,0.038047686,0,0.077136524,0,0.023114547,0.12643671,0.039561015,0.04552358,0.064533487,0,0.084545881,0,0.268095851,0,0.023754837,0.02179122,0.06102404
38,0,0.024417,0,0.179204255,0.066523813,0.041129176,0.041189406,0.105267242,0.032508049,0.180199578,0,0.190153554,0.015208837,0,0,0,0,0.043692581,0.014736735,0.034125812
38,0,0,0,0.317972273,0.083541527,0.015052173,0,0.060989808,0.021827472,0.019401934,0.044077892,0.191510201,0.014378692,0,0,0,0,0.063428864,0,0.128806993
414,0.106602892,0.046718236,0.038240343,0.025467332,0.010147134,0.162726939,0,0.019217433,0.036384355,0,0.040922035,0.131947488,0.225855485,0.092291445,0,0,0.010940078,0.015564431,0,0.013512453
410,0,0.018893234,0.016281584,0.066622585,0.024578523,0.3724581,0.01140207,0.041672051,0.10998024,0.013992998,0.03903576,0.134371027,0.014920224,0.010919823,0,0,0.026062667,0.036397684,0.019689741,0.02343069
410,0,0.02830613,0.038766358,0.029949348,0.012702771,0.046908733,0,0.057842847,0.192015454,0,0.043995,0.14523533,0,0,0,0.020616299,0.243685722,0.043499149,0.010665098,0.050994571
410,0,0,0,0.108038679,0.022853643,0.033511698,0,0.065019339,0.080254793,0,0.148795113,0.263185591,0,0.018489743,0,0,0.04206641,0.151342824,0.013072902,0.013142761
410,0,0.108336784,0.01222115,0.042665314,0.020949442,0.217534825,0,0.030906413,0.103904814,0.010289331,0.101615638,0.081908099,0.063534938,0,0,0,0.109436229,0.026836703,0.021962792,0.017215781
410,0,0.010591405,0,0.070457928,0.018421885,0.072614305,0,0.103497393,0.053268548,0.146237209,0.024270784,0.090437755,0.02950437,0,0,0,0.193835333,0.087965026,0.051320437,0.01496408
