ICD9,T0,T1,T2,T3,T4
414,0.390949368,0.367216855,0.172859311,0.049232509,0.019741982
410,0,0.156348512,0.352416009,0.372054636,0.117593929
414,0,0.268928528,0.409647554,0.203232676,0.114701591
38,0,0.126918748,0,0.141746387,0.726128817
38,0,0.182743073,0.340074629,0.212888315,0.262970239
424,0,0.885021508,0.019982245,0.01767722,0.072326995
414,0,0.160491407,0.769725025,0.040136706,0.02625047
38,0.114230067,0.227750421,0.193432257,0.051827144,0.412760079
414,0,0.809934139,0.017049998,0.135098368,0.034117345
410,0,0.114671916,0.185699672,0.451358974,0.246840313
38,0,0.156166926,0.382286966,0.021060608,0.439239949
38,0.019054649,0.32773149,0,0.235250428,0.410731316
424,0.501072228,0.355056047,0.037893973,0,0.09970808
38,0.016056988,0.205421895,0.036492985,0.045867953,0.696160138
414,0,0.671755612,0.018626798,0.208701745,0.095506877
424,0.033747837,0.593900561,0.071247727,0.150638506,0.150465369
424,0,0.880803347,0.012274341,0.012424105,0.090903208
414,0,0.238677531,0.487730116,0.193444714,0.077967979
424,0,0.647928894,0.099532187,0.087172724,0.161448121
410,0,0.266998589,0.020488616,0.603548765,0.107416503
414,0,0.731255829,0.021592777,0.013454382,0.229998797
38,0,0.140114874,0,0.116753228,0.732348859
410,0,0.092219487,0.556823254,0.029924739,0.319143295
410,0,0.14202407,0.010876985,0.737320483,0.108286023
414,0,0.373654962,0.409536302,0.150950342,0.063056871
38,0,0.204016969,0,0.092928499,0.695521235
414,0,0.770758569,0.170661241,0.024531435,0.029055828
424,0.094960123,0.807407916,0.017746184,0.017250761,0.062634997
410,0.014843103,0.399205774,0.165221587,0.313266009,0.107463531
424,0,0.806409776,0.134796679,0.020929528,0.032207303
38,0,0.34006089,0,0,0.64271003
414,0.042170409,0.390750051,0.216379449,0.060631454,0.290068656
414,0,0.251988649,0.078124344,0.537257969,0.130739152
424,0,0.552093029,0.389165998,0.011777717,0.044217717
424,0,0.820417941,0.046583194,0.028796675,0.101723537
38,0.128285021,0.290892243,0,0.050294977,0.526695848
414,0,0.685481191,0.164185926,0.067176275,0.079565793
414,0.069169067,0.211057425,0.674713969,0.016492503,0.028567016
38,0,0.213394627,0.153802723,0.066141561,0.564517975
410,0,0.119485065,0.311029822,0.3885369,0.178805724
414,0.033648435,0.169761986,0.224730358,0.21595034,0.35590893
414,0.052632049,0.64632237,0.108999364,0.045706563,0.14633964
38,0.135883808,0.134724021,0.064248763,0,0.660559773
410,0,0.259796888,0.014523045,0.594464421,0.129919842
414,0.010133499,0.619176328,0.255945027,0.036980271,0.077764861
38,0,0.026957853,0.024258437,0.085745201,0.86150974
424,0.068124883,0.245498046,0.016466647,0.511375666,0.158534721
410,0,0.072522879,0.77706933,0.032356314,0.11646577
38,0.02438134,0.181243256,0.136910871,0.130148336,0.527316153
424,0,0.548951685,0.070662335,0.184128046,0.193568498
38,0.118551664,0.048526838,0,0.014455502,0.815057158
424,0,0.506630778,0.407681793,0,0.078195937
410,0.015669003,0.283899844,0.144899786,0.375104994,0.180426344
38,0,0.050436601,0,0,0.939208686
38,0,0.101467162,0,0.027475933,0.862774611
424,0,0.887124419,0.013129238,0.01829052,0.077537447
414,0.04416687,0.844612896,0,0.062021121,0.039898429
410,0,0.590474486,0.285275698,0.084229164,0.03503127
38,0.071042918,0.102596208,0.061551567,0,0.760809362
414,0,0.361571968,0.438437223,0.075673647,0.11932864
414,0,0.645957887,0.27268827,0.028402045,0.045262415
38,0,0.144218668,0.041890483,0.104492888,0.70772773
410,0,0.201332942,0.21166572,0.335608751,0.249090135
38,0,0.379882663,0,0.021456596,0.587243497
414,0,0.432203293,0.175393984,0.276441038,0.113700718
410,0.030555265,0.100658044,0.58775413,0.270279169,0.010753439
38,0,0.117657818,0.176870868,0,0.699530125
414,0.015109671,0.253085732,0.262010664,0,0.462499619
38,0.020143976,0.018293414,0,0.022605307,0.935166717
410,0,0.149587721,0.195052534,0.584140182,0.068532504
38,0,0.289848268,0.054405779,0.084079362,0.570550621
410,0,0.163622901,0.012489696,0.613710701,0.208258986
38,0.034155838,0.143938392,0,0.079451256,0.739228189
38,0,0.173803687,0,0.056656826,0.763096988
414,0.12262854,0.201692685,0.075092211,0.394887358,0.20569922
414,0,0.901694477,0,0.069520146,0.016283527
414,0,0.849727809,0.122575544,0.010059334,0.014897626
38,0,0.282458991,0,0.171583176,0.540027142
410,0,0.179292306,0.133479953,0.509126306,0.17694585
424,0,0.680251539,0.096138492,0.01119354,0.210633352
38,0,0.0778872,0.104622431,0.081725329,0.734705985
410,0,0.139644146,0.359255433,0.011959015,0.485833347
414,0.046319332,0.698836684,0.130669087,0.097213976,0.026960915
410,0,0.192683175,0.562943876,0.193348765,0.049741469
410,0,0.167705059,0.20605889,0.238934293,0.385492563
38,0,0.195717096,0.097193733,0,0.696194291
410,0,0.042850219,0.010354668,0.922800004,0.021066627
38,0.068414263,0.190403581,0.012549063,0.061957199,0.666675925
410,0,0.446213454,0.502582192,0.017958334,0.028057259
410,0.098288186,0.069031253,0.198820695,0.243752033,0.39010784
410,0,0.235910207,0.408489197,0.184335649,0.168119445
38,0,0.018571354,0.414633662,0.033202227,0.532332063
424,0.122809395,0.55618757,0,0.050852694,0.261288941
414,0,0.238601625,0.601469934,0.126926005,0.02918708
414,0.575438797,0.276707292,0.127218992,0,0.016731396
38,0.130992755,0.119218417,0.023915529,0.068701871,0.657171428
410,0.012661888,0.124499172,0.080123015,0.569696128,0.213019848
414,0,0.568119287,0.367024601,0.016629901,0.044186551
424,0.048149321,0.885067403,0.019020388,0.018647766,0.029115165
410,0,0.166546568,0.61100173,0.057036739,0.162612647
414,0,0.178363666,0.583874106,0.013361582,0.220598295
414,0.027668256,0.055897631,0.77403152,0.125126183,0.01727641
38,0,0.202819631,0.028746719,0.14882426,0.618099093
38,0.048950128,0.233181864,0.019900719,0.064549856,0.633417428
414,0,0.62580812,0.010296847,0.264791965,0.096674547
414,0,0.767605603,0.171395764,0.017652797,0.039300047
414,0,0.15687865,0.688617945,0.115449525,0.03285725
410,0.477438033,0.184244558,0.048395794,0.283069402,0
414,0,0.611408949,0.337280363,0.016552806,0.030129492
410,0,0.145311996,0.61288923,0.090812042,0.148647323
414,0,0.847407997,0.036896963,0.027562741,0.081934832
410,0,0.082908712,0.262796372,0.641982675,0.010765955
410,0.158674985,0.118261151,0.084415153,0.225809023,0.412839681
414,0,0.770372689,0.162849069,0.040758766,0.022530217
414,0,0.836916447,0.012340103,0.085226297,0.06193047
414,0,0.246609837,0,0.570064723,0.173149407
424,0,0.87819314,0.015933668,0.017658779,0.083413996
424,0,0.931612074,0.020238444,0.017570585,0.025780531
424,0,0.82793653,0.013055009,0.015412901,0.139780045
410,0.163463622,0.169305444,0.047681924,0.58694768,0.032601271
410,0.022990607,0.134496093,0.010509489,0.780434787,0.051569004
414,0.314946711,0.507217944,0.083446391,0.028113091,0.066275842
410,0,0.283641666,0.183257937,0.146940127,0.383819968
38,0,0.237255141,0.132185102,0.062429719,0.565986514
38,0,0.16982241,0,0.097377695,0.723602355
414,0,0.701344609,0.018362578,0.1303249,0.144774571
414,0.039767753,0.751164675,0.171502739,0.011475226,0.026089633
414,0,0.274060458,0.641519785,0.029324537,0.046891373
38,0.090958692,0.051933616,0.259386569,0.017083416,0.580637753
424,0,0.642655611,0.323729575,0.012150288,0.018069645
414,0,0.478784621,0.402807951,0.024901634,0.088096291
410,0.041755248,0.131976366,0.589430153,0.125590101,0.111248128
410,0.024418827,0.182176962,0.054852005,0.466221988,0.272330225
410,0,0.227666587,0.015836369,0.571996212,0.183635429
38,0.055511799,0.036089748,0.021385493,0,0.883382559
414,0,0.316439927,0.311262727,0.333891481,0.035542943
414,0,0.188328862,0.214944452,0.583589852,0.011447675
410,0,0.416439116,0.014557739,0.503654182,0.062124599
424,0.330457807,0.168796808,0,0.092136085,0.399896204
38,0.134460002,0.082880169,0.019985596,0.266276985,0.496397257
414,0,0.408050358,0.040576167,0.259249479,0.290453762
38,0.048267111,0.24838227,0.08844246,0.137887001,0.477021158
414,0,0.695562482,0.218970999,0.029369157,0.047915127
38,0,0.334974766,0.11682535,0.013802705,0.532055557
414,0,0.423542023,0.489885211,0.030427126,0.047402058
410,0,0.137242943,0.165574402,0.321469367,0.375001639
414,0,0.34938702,0.187333316,0.416308165,0.045893393
414,0,0.104376636,0.259154052,0.548012972,0.087405555
38,0,0.151993454,0,0.180956185,0.656996608
38,0,0.113649331,0.022626448,0,0.857621551
38,0.018167546,0.260524035,0.276090413,0.060752582,0.384465486
424,0,0.440675795,0.343231678,0.116978206,0.096775845
410,0,0.435935199,0.450232625,0.020126177,0.088297047
38,0.073948756,0.180938467,0,0.09583845,0.644660652
414,0.014840292,0.799217761,0.054833084,0.054565426,0.07654348
410,0,0.735515058,0.134760633,0.015473751,0.111909337
414,0,0.222760916,0.587564886,0.069966279,0.118425421
414,0,0.591534793,0.046449326,0.089956149,0.267589927
424,0,0.897413731,0.011529705,0.061799012,0.025948895
38,0.040574819,0.221763059,0,0,0.726955712
38,0,0.480784595,0,0.157018661,0.350391269
414,0.096767254,0.716144621,0.028172171,0.092379607,0.066536359
38,0.078565575,0.070569247,0.086599849,0,0.761240661
38,0,0.196177661,0.1594228,0.12279617,0.520427227
414,0.175050914,0.549712241,0.251869202,0.010650203,0.01271741
424,0,0.486879945,0.092631884,0.057190049,0.361118197
424,0.600877404,0.202742547,0.035762757,0.096004553,0.064612724
410,0,0.178820357,0.046386607,0.755449831,0.017086113
38,0,0.101388901,0,0.123986572,0.766329825
410,0.019219916,0.057805642,0.444526583,0.017920192,0.460527658
414,0.042700067,0.594192445,0.075180151,0.1906683,0.097259037
410,0,0.170350239,0.121440023,0.242833525,0.46405381
424,0.488628,0.427223593,0,0.029830046,0.046691258
414,0,0.371577322,0,0.120736383,0.500105619
414,0,0.305591196,0.050809335,0.605231822,0.037043188
424,0.102092005,0.548986375,0,0.184505403,0.157628909
414,0,0.621448576,0.01618446,0.309384078,0.049393788
414,0.584898233,0.355658531,0.014338317,0.019960357,0.025144571
38,0.027271941,0.202649966,0.064684086,0.020138308,0.685255647
410,0.013515781,0.172977746,0.435218096,0.292652249,0.085636094
410,0,0.162231982,0,0,0.819425046
38,0.500192821,0.049706604,0.019198567,0.041710928,0.389191121
414,0,0.634913564,0.14545612,0.105251722,0.108175173
38,0.027098844,0.168851212,0.04826219,0.157636583,0.598151207
38,0.090353519,0.199190021,0,0,0.697692752
414,0,0.402448773,0.542434812,0.019468518,0.029996963
38,0.044336002,0.27970612,0.030085048,0.031410262,0.614462614
38,0.010502318,0.19941096,0.032819722,0.178716004,0.578550994
38,0.02137123,0.169864833,0,0.059356678,0.745774388
38,0.086141795,0.260329813,0.020239623,0.158056915,0.475231826
424,0,0.875658095,0.025031822,0.065648481,0.028857907
424,0,0.056297332,0.747543693,0.021181438,0.17051357
414,0,0.38409701,0.308701992,0.013718337,0.290251046
410,0,0.546658099,0.091159277,0.057154529,0.302243441
410,0.017903809,0.294875026,0.090700403,0.582955778,0.01356498
38,0.017203156,0.183399111,0,0.063610651,0.732294679
410,0,0.124402694,0.644954383,0.146127045,0.082176134
38,0,0.176797435,0,0.024510173,0.791968644
410,0.017119942,0.061443664,0.372887403,0.528959394,0.019589547
414,0.026411075,0.810310602,0.010228645,0.011474116,0.14157559
414,0.01012987,0.162599608,0.740145981,0.034720603,0.052403897
38,0,0.327867627,0.179022878,0,0.481214136
410,0.123166256,0.100692675,0.659564316,0.088396885,0.028179834
414,0.250567228,0.533433259,0.162048355,0.041625369,0.012325831
424,0.034212243,0.828458905,0.011731903,0.012636437,0.112960517
424,0.015938507,0.626483142,0.344011605,0,0
424,0.117010072,0.739430547,0.016295653,0.092339762,0.034923997
414,0.369588196,0.36917907,0.156836852,0,0.09716022
414,0,0.821264982,0.081655994,0.036773454,0.055307448
410,0,0.117947809,0.695213556,0.120321378,0.063201927
38,0.012305305,0.13837938,0,0.026226064,0.817728102
38,0,0.11561355,0,0.054305408,0.82254529
38,0.105472974,0.118251681,0,0.098222397,0.674923599
38,0.01621851,0.115209334,0,0.113203749,0.749558687
414,0,0.803846598,0.027357247,0.116213001,0.044399876
414,0,0.085275352,0.862025261,0.032626376,0.017966144
410,0,0.014374648,0.335460961,0.576757848,0.071780406
414,0,0.57020092,0.32895866,0.016585156,0.079454906
414,0,0.46397543,0.365658104,0.013710777,0.15385519
38,0.025692897,0.154416904,0,0.074598722,0.740910828
410,0,0.164513752,0.011992319,0.812455952,0
38,0,0.412643492,0,0,0.567419112
410,0,0.111851253,0.551414728,0,0.328250945
410,0,0.164919659,0.319222242,0.026607001,0.48809588
38,0.110036977,0.069843926,0,0.043212816,0.774080098
414,0,0.489919722,0.19980529,0.157441899,0.150576547
410,0,0.175002694,0.029581968,0.207651973,0.587067068
38,0.020099092,0.189048573,0,0.075324707,0.710198283
424,0,0.683077872,0.222018048,0.063948072,0.027263857
38,0,0.090486139,0.026245492,0,0.877108812
424,0.559659958,0.344591111,0,0.07615184,0.014699742
410,0,0.125695527,0.166777343,0.620416701,0.08566507
414,0,0.719891965,0.223621055,0.022886088,0.028974917
424,0,0.575494528,0.365244359,0.03248094,0.022738826
414,0,0.165082857,0.041493051,0.779652476,0.011908803
424,0,0.890169799,0.028133789,0.029216809,0.044297863
414,0.099058375,0.459279507,0.414708138,0.010549534,0.016404454
424,0.160459697,0.412273079,0.203237906,0.033138387,0.190890953
414,0.347443253,0.601409018,0.013017253,0.013982895,0.024147673
38,0.011541553,0.101904593,0.410455436,0,0.470962465
414,0.060313098,0.791269481,0.119829178,0.012222115,0.016366178
38,0,0.08845406,0,0.068191141,0.835811555
38,0,0.109643668,0.261422843,0.019631941,0.608423769
410,0,0.198360607,0.328616172,0.244974121,0.226963088
410,0,0.110777318,0.082278907,0.248989537,0.554956853
38,0,0.219414413,0.012281441,0.044851378,0.722760856
38,0.222993091,0.146065474,0.04490941,0.024108235,0.561923742
414,0,0.375630796,0.563102663,0.021995857,0.033074591
410,0,0.384919345,0.259998977,0.218121931,0.131037116
38,0,0.239347026,0.061549123,0.106802911,0.591110766
414,0,0.103358276,0.701714218,0.175097495,0.016830951
38,0,0.195847034,0.012132898,0.011751762,0.776955009
410,0,0.50439924,0.374101788,0.020548047,0.095035248
414,0,0.532923162,0.073284887,0.114836454,0.275809824
424,0,0.924334288,0.027045604,0.017163768,0.026656698
414,0,0.523088634,0.413310438,0.027989281,0.030195462
414,0,0.813215971,0.010891952,0.126378223,0.046773221
414,0,0.022721946,0.03478647,0.8824054,0.058815226
414,0.089187413,0.774758816,0.010997437,0.013887158,0.111169167
410,0.010379948,0.063863412,0.123345755,0.370724618,0.431686282
38,0,0.046352752,0,0,0.940352738
414,0,0.28794089,0.587290943,0.017873982,0.101906411
410,0.025589541,0.085607961,0.612066925,0.231900185,0.04483543
38,0,0.105590254,0,0.065144904,0.81688869
38,0,0.190587103,0.115791976,0.029605625,0.660870016
410,0,0.035526495,0.889892101,0.057383552,0.015187544
410,0,0.095177688,0.106088765,0,0.792760432
414,0,0.943339109,0.013679032,0.014806287,0.024135422
38,0,0.180614963,0.021250796,0,0.790816903
38,0,0.222411528,0.031191453,0.024500223,0.721129417
414,0.059628945,0.734458387,0.01719562,0.03225759,0.156459481
38,0,0.253491133,0.133547544,0.124079384,0.487370819
414,0.088420704,0.127135158,0,0.640834749,0.137387455
424,0,0.810263515,0,0.013542172,0.163617849
38,0.020073572,0.213380411,0.020910183,0.139374182,0.606261611
410,0,0.053090531,0.492730528,0.287276924,0.162587777
410,0,0.190570474,0.729376614,0.025784429,0.053384837
410,0,0.082894802,0.073453844,0.439899564,0.395607978
414,0.019339908,0.190028816,0.60753715,0.080636382,0.10245771
410,0,0.504421413,0.011491611,0.388100386,0.093357831
38,0.020938395,0.21523574,0.054715604,0.090456702,0.618653536
414,0.037245639,0.789556682,0.010369711,0.145809829,0.01701816
38,0,0.014671797,0.524293661,0.025697535,0.434079617
414,0,0.433132738,0.161270216,0.149576902,0.254011989
410,0,0.018538596,0.260300368,0.331014663,0.388654143
414,0,0.853758514,0.01854126,0.095073387,0.027826216
414,0,0.610805213,0.11537426,0.112467974,0.158043578
414,0.111526631,0.250020742,0.609170318,0.011251819,0.018030515
38,0,0.12616542,0,0.202018306,0.663257957
414,0,0.33440122,0.045678198,0.607903242,0.010432406
410,0,0.19971852,0.211443156,0.464368552,0.123445392
410,0,0.192863971,0.172710136,0.434542418,0.198954135
410,0,0.300394952,0.045516405,0.091597475,0.561111331
410,0,0.090781279,0.572368622,0.01922833,0.315613717
38,0.023652598,0.075235933,0.010789016,0.077519976,0.812802494
424,0,0.890260518,0.028726429,0.028200043,0.044629261
424,0,0.903138876,0.011666418,0.027229065,0.055705458
424,0,0.802394509,0.104879133,0.036025316,0.053835385
414,0,0.321558386,0.57057029,0.021238353,0.081217475
414,0,0.915111125,0.019773737,0.02062232,0.038583156
410,0,0.468810141,0.140054822,0,0.379916579
414,0.037385449,0.694182158,0.016297132,0.229703918,0.022431336
414,0,0.879757404,0.0146503,0.077611312,0.023809168
424,0,0.58490181,0.189869806,0.143387035,0.079623073
414,0.037432443,0.18397437,0.622906089,0.015387286,0.140299812
424,0,0.756389558,0.167086855,0.053107496,0.020487476
38,0.010497207,0.10401646,0.060989127,0.028320307,0.79617691
414,0,0.833572507,0.117666997,0.017554455,0.026581248
414,0,0.052041736,0.770859599,0.048201781,0.12671794
414,0.071795002,0.107387394,0.608247221,0.201637834,0.010932577
410,0,0.220365167,0.018670252,0.416111469,0.343515694
410,0,0.331794381,0.2517533,0.082232162,0.330982864
410,0,0.086802267,0.779560924,0.082002372,0.050488692
410,0.056289736,0.447065711,0.40309605,0.015879635,0.07766892
424,0.071345523,0.314675719,0.129922763,0.298314035,0.185742006
410,0.063953094,0.250756174,0.472341239,0.038378593,0.174570948
414,0,0.675978243,0.224380553,0.059546407,0.035761636
424,0,0.666161835,0.06023179,0.071656846,0.199142367
424,0,0.515749097,0.267288864,0.011566529,0.202247635
410,0,0.507353306,0.147134632,0.125135124,0.218399137
410,0,0.186488733,0.589428067,0.175652653,0.047080345
410,0,0.144985124,0.598270178,0.220204532,0.031131426
410,0,0.143908828,0.416692495,0.069204301,0.367452562
424,0,0.85787344,0.047846414,0.028139934,0.059624244
410,0.017098999,0.248757988,0,0.612285435,0.11349272
